structure,label,number_of_atoms,fermi_energy_eV,energy_absolute_eV,energy_minus_fermi_eV,dos_states_per_eV_per_atom
vacancy_O3,O3 vacancy,79,5.38935788,-6.3265,-11.715857880000002,0.0
vacancy_O3,O3 vacancy,79,5.38935788,-6.2128,-11.60215788,0.0
vacancy_O3,O3 vacancy,79,5.38935788,-6.0991,-11.48845788,0.0
vacancy_O3,O3 vacancy,79,5.38935788,-5.9855,-11.37485788,0.0
vacancy_O3,O3 vacancy,79,5.38935788,-5.8718,-11.26115788,0.0
vacancy_O3,O3 vacancy,79,5.38935788,-5.7581,-11.147457880000001,0.0
vacancy_O3,O3 vacancy,79,5.38935788,-5.6444,-11.03375788,0.0
vacancy_O3,O3 vacancy,79,5.38935788,-5.5307,-10.920057880000002,0.0
vacancy_O3,O3 vacancy,79,5.38935788,-5.4171,-10.80645788,0.0
vacancy_O3,O3 vacancy,79,5.38935788,-5.3034,-10.69275788,0.0
vacancy_O3,O3 vacancy,79,5.38935788,-5.1897,-10.57905788,0.0
vacancy_O3,O3 vacancy,79,5.38935788,-5.076,-10.46535788,0.0
vacancy_O3,O3 vacancy,79,5.38935788,-4.9624,-10.351757880000001,0.0
vacancy_O3,O3 vacancy,79,5.38935788,-4.8487,-10.23805788,0.0
vacancy_O3,O3 vacancy,79,5.38935788,-4.735,-10.124357880000002,0.0
vacancy_O3,O3 vacancy,79,5.38935788,-4.6213,-10.01065788,0.0
vacancy_O3,O3 vacancy,79,5.38935788,-4.5077,-9.89705788,0.0
vacancy_O3,O3 vacancy,79,5.38935788,-4.394,-9.78335788,0.0
vacancy_O3,O3 vacancy,79,5.38935788,-4.2803,-9.66965788,0.0
vacancy_O3,O3 vacancy,79,5.38935788,-4.1666,-9.555957880000001,0.0
vacancy_O3,O3 vacancy,79,5.38935788,-4.0529,-9.44225788,0.0
vacancy_O3,O3 vacancy,79,5.38935788,-3.9393,-9.32865788,0.0
vacancy_O3,O3 vacancy,79,5.38935788,-3.8256,-9.21495788,0.0
vacancy_O3,O3 vacancy,79,5.38935788,-3.7119,-9.10125788,0.0
vacancy_O3,O3 vacancy,79,5.38935788,-3.5982,-8.98755788,0.0
vacancy_O3,O3 vacancy,79,5.38935788,-3.4846,-8.87395788,1.89873417721519e-05
vacancy_O3,O3 vacancy,79,5.38935788,-3.3709,-8.760257880000001,0.001682278481012658
vacancy_O3,O3 vacancy,79,5.38935788,-3.2572,-8.64655788,0.02268354430379747
vacancy_O3,O3 vacancy,79,5.38935788,-3.1435,-8.53285788,0.0809746835443038
vacancy_O3,O3 vacancy,79,5.38935788,-3.0299,-8.41925788,0.1439873417721519
vacancy_O3,O3 vacancy,79,5.38935788,-2.9162,-8.30555788,0.23450253164556964
vacancy_O3,O3 vacancy,79,5.38935788,-2.8025,-8.19185788,0.2804620253164557
vacancy_O3,O3 vacancy,79,5.38935788,-2.6888,-8.078157880000001,0.2874455696202532
vacancy_O3,O3 vacancy,79,5.38935788,-2.5751,-7.96445788,0.3503354430379747
vacancy_O3,O3 vacancy,79,5.38935788,-2.4615,-7.85085788,0.40429493670886074
vacancy_O3,O3 vacancy,79,5.38935788,-2.3478,-7.73715788,0.4389974683544304
vacancy_O3,O3 vacancy,79,5.38935788,-2.2341,-7.62345788,0.47474303797468353
vacancy_O3,O3 vacancy,79,5.38935788,-2.1204,-7.50975788,0.44999493670886076
vacancy_O3,O3 vacancy,79,5.38935788,-2.0068,-7.3961578800000005,0.4004455696202532
vacancy_O3,O3 vacancy,79,5.38935788,-1.8931,-7.282457880000001,0.3838139240506329
vacancy_O3,O3 vacancy,79,5.38935788,-1.7794,-7.16875788,0.3743291139240506
vacancy_O3,O3 vacancy,79,5.38935788,-1.6657,-7.055057880000001,0.2990886075949367
vacancy_O3,O3 vacancy,79,5.38935788,-1.552,-6.94135788,0.2726924050632911
vacancy_O3,O3 vacancy,79,5.38935788,-1.4384,-6.82775788,0.2779189873417722
vacancy_O3,O3 vacancy,79,5.38935788,-1.3247,-6.71405788,0.270979746835443
vacancy_O3,O3 vacancy,79,5.38935788,-1.211,-6.600357880000001,0.31471898734177217
vacancy_O3,O3 vacancy,79,5.38935788,-1.0973,-6.48665788,0.31373164556962024
vacancy_O3,O3 vacancy,79,5.38935788,-0.9837,-6.37305788,0.2738607594936709
vacancy_O3,O3 vacancy,79,5.38935788,-0.87,-6.2593578800000005,0.30056582278481014
vacancy_O3,O3 vacancy,79,5.38935788,-0.7563,-6.14565788,0.31105443037974684
vacancy_O3,O3 vacancy,79,5.38935788,-0.6426,-6.03195788,0.32002151898734177
vacancy_O3,O3 vacancy,79,5.38935788,-0.529,-5.91835788,0.37125316455696206
vacancy_O3,O3 vacancy,79,5.38935788,-0.4153,-5.804657880000001,0.3534215189873418
vacancy_O3,O3 vacancy,79,5.38935788,-0.3016,-5.69095788,0.3557405063291139
vacancy_O3,O3 vacancy,79,5.38935788,-0.1879,-5.57725788,0.4045405063291139
vacancy_O3,O3 vacancy,79,5.38935788,-0.0742,-5.463557880000001,0.4624455696202532
vacancy_O3,O3 vacancy,79,5.38935788,0.0394,-5.349957880000001,0.4907050632911393
vacancy_O3,O3 vacancy,79,5.38935788,0.1531,-5.23625788,0.5497101265822785
vacancy_O3,O3 vacancy,79,5.38935788,0.2668,-5.1225578800000005,0.5722670886075949
vacancy_O3,O3 vacancy,79,5.38935788,0.3805,-5.008857880000001,0.5565860759493672
vacancy_O3,O3 vacancy,79,5.38935788,0.4941,-4.895257880000001,0.5917164556962026
vacancy_O3,O3 vacancy,79,5.38935788,0.6078,-4.78155788,0.5839025316455697
vacancy_O3,O3 vacancy,79,5.38935788,0.7215,-4.667857880000001,0.5676189873417722
vacancy_O3,O3 vacancy,79,5.38935788,0.8352,-4.55415788,0.5372227848101266
vacancy_O3,O3 vacancy,79,5.38935788,0.9488,-4.44055788,0.5719683544303797
vacancy_O3,O3 vacancy,79,5.38935788,1.0625,-4.32685788,0.6287518987341773
vacancy_O3,O3 vacancy,79,5.38935788,1.1762,-4.213157880000001,0.6407873417721519
vacancy_O3,O3 vacancy,79,5.38935788,1.2899,-4.09945788,0.5773050632911393
vacancy_O3,O3 vacancy,79,5.38935788,1.4036,-3.9857578800000004,0.5867012658227848
vacancy_O3,O3 vacancy,79,5.38935788,1.5172,-3.8721578800000005,0.7096430379746835
vacancy_O3,O3 vacancy,79,5.38935788,1.6309,-3.7584578800000004,0.7405088607594936
vacancy_O3,O3 vacancy,79,5.38935788,1.7446,-3.6447578800000002,0.7043354430379747
vacancy_O3,O3 vacancy,79,5.38935788,1.8583,-3.5310578800000005,0.6327746835443038
vacancy_O3,O3 vacancy,79,5.38935788,1.9719,-3.4174578800000006,0.5387177215189873
vacancy_O3,O3 vacancy,79,5.38935788,2.0856,-3.3037578800000005,0.4790417721518987
vacancy_O3,O3 vacancy,79,5.38935788,2.1993,-3.1900578800000003,0.5682810126582278
vacancy_O3,O3 vacancy,79,5.38935788,2.313,-3.07635788,0.7009848101265823
vacancy_O3,O3 vacancy,79,5.38935788,2.4266,-2.9627578800000003,0.7763658227848101
vacancy_O3,O3 vacancy,79,5.38935788,2.5403,-2.8490578800000006,0.8046341772151898
vacancy_O3,O3 vacancy,79,5.38935788,2.654,-2.7353578800000005,0.8394392405063292
vacancy_O3,O3 vacancy,79,5.38935788,2.7677,-2.6216578800000003,0.8881949367088607
vacancy_O3,O3 vacancy,79,5.38935788,2.8814,-2.50795788,0.9832620253164557
vacancy_O3,O3 vacancy,79,5.38935788,2.995,-2.3943578800000003,0.9932240506329113
vacancy_O3,O3 vacancy,79,5.38935788,3.1087,-2.2806578800000006,0.9563708860759493
vacancy_O3,O3 vacancy,79,5.38935788,3.2224,-2.1669578800000004,0.9407189873417722
vacancy_O3,O3 vacancy,79,5.38935788,3.3361,-2.0532578800000003,0.7349050632911392
vacancy_O3,O3 vacancy,79,5.38935788,3.4497,-1.9396578800000004,0.46284936708860763
vacancy_O3,O3 vacancy,79,5.38935788,3.5634,-1.8259578800000003,0.4515569620253165
vacancy_O3,O3 vacancy,79,5.38935788,3.6771,-1.7122578800000006,0.4941341772151899
vacancy_O3,O3 vacancy,79,5.38935788,3.7908,-1.5985578800000004,0.2664303797468354
vacancy_O3,O3 vacancy,79,5.38935788,3.9045,-1.4848578800000003,0.04733670886075949
vacancy_O3,O3 vacancy,79,5.38935788,4.0181,-1.3712578800000008,0.0016949367088607593
vacancy_O3,O3 vacancy,79,5.38935788,4.1318,-1.2575578800000002,7.088607594936709e-05
vacancy_O3,O3 vacancy,79,5.38935788,4.2455,-1.1438578800000005,0.0011746835443037973
vacancy_O3,O3 vacancy,79,5.38935788,4.3592,-1.03015788,0.004694936708860759
vacancy_O3,O3 vacancy,79,5.38935788,4.4728,-0.91655788,0.02211392405063291
vacancy_O3,O3 vacancy,79,5.38935788,4.5865,-0.8028578800000004,0.048129113924050636
vacancy_O3,O3 vacancy,79,5.38935788,4.7002,-0.6891578800000007,0.041697468354430375
vacancy_O3,O3 vacancy,79,5.38935788,4.8139,-0.5754578800000001,0.045797468354430375
vacancy_O3,O3 vacancy,79,5.38935788,4.9275,-0.46185788000000016,0.04224683544303797
vacancy_O3,O3 vacancy,79,5.38935788,5.0412,-0.3481578800000005,0.015406329113924052
vacancy_O3,O3 vacancy,79,5.38935788,5.1549,-0.23445788000000078,0.0013658227848101264
vacancy_O3,O3 vacancy,79,5.38935788,5.2686,-0.1207578800000002,1.5189873417721518e-05
vacancy_O3,O3 vacancy,79,5.38935788,5.3823,-0.007057880000000516,0.0
vacancy_O3,O3 vacancy,79,5.38935788,5.4959,0.10654211999999941,0.0
vacancy_O3,O3 vacancy,79,5.38935788,5.6096,0.22024211999999999,0.0
vacancy_O3,O3 vacancy,79,5.38935788,5.7233,0.3339421199999997,0.0
vacancy_O3,O3 vacancy,79,5.38935788,5.837,0.44764211999999937,0.0
vacancy_O3,O3 vacancy,79,5.38935788,5.9506,0.5612421199999993,0.0
vacancy_O3,O3 vacancy,79,5.38935788,6.0643,0.6749421199999999,0.0
vacancy_O3,O3 vacancy,79,5.38935788,6.178,0.7886421199999996,5.063291139240507e-06
vacancy_O3,O3 vacancy,79,5.38935788,6.2917,0.9023421199999992,0.0002987341772151899
vacancy_O3,O3 vacancy,79,5.38935788,6.4053,1.01594212,0.0020455696202531645
vacancy_O3,O3 vacancy,79,5.38935788,6.519,1.1296421199999997,0.0031329113924050632
vacancy_O3,O3 vacancy,79,5.38935788,6.6327,1.2433421199999994,0.009953164556962026
vacancy_O3,O3 vacancy,79,5.38935788,6.7464,1.35704212,0.01570253164556962
vacancy_O3,O3 vacancy,79,5.38935788,6.8601,1.4707421199999997,0.018969620253164555
vacancy_O3,O3 vacancy,79,5.38935788,6.9737,1.5843421199999996,0.02588987341772152
vacancy_O3,O3 vacancy,79,5.38935788,7.0874,1.6980421199999993,0.019036708860759494
vacancy_O3,O3 vacancy,79,5.38935788,7.2011,1.81174212,0.013192405063291139
vacancy_O3,O3 vacancy,79,5.38935788,7.3148,1.9254421199999996,0.020351898734177212
vacancy_O3,O3 vacancy,79,5.38935788,7.4284,2.0390421199999995,0.04696835443037975
vacancy_O3,O3 vacancy,79,5.38935788,7.5421,2.152742119999999,0.07251898734177216
vacancy_O3,O3 vacancy,79,5.38935788,7.6558,2.26644212,0.053901265822784816
vacancy_O3,O3 vacancy,79,5.38935788,7.7695,2.3801421199999995,0.0438493670886076
vacancy_O3,O3 vacancy,79,5.38935788,7.8831,2.4937421199999994,0.06294810126582279
vacancy_O3,O3 vacancy,79,5.38935788,7.9968,2.60744212,0.07294556962025316
vacancy_O3,O3 vacancy,79,5.38935788,8.1105,2.7211421199999997,0.0652367088607595
vacancy_O3,O3 vacancy,79,5.38935788,8.2242,2.8348421199999994,0.07329367088607594
vacancy_O3,O3 vacancy,79,5.38935788,8.3379,2.948542119999999,0.059827848101265825
vacancy_O3,O3 vacancy,79,5.38935788,8.4515,3.062142119999999,0.06541012658227847
vacancy_O3,O3 vacancy,79,5.38935788,8.5652,3.1758421200000004,0.10771139240506329
vacancy_O3,O3 vacancy,79,5.38935788,8.6789,3.28954212,0.1136240506329114
vacancy_O3,O3 vacancy,79,5.38935788,8.7926,3.40324212,0.12360126582278481
vacancy_O3,O3 vacancy,79,5.38935788,8.9062,3.5168421199999997,0.10740632911392405
vacancy_O3,O3 vacancy,79,5.38935788,9.0199,3.6305421199999994,0.09024936708860759
vacancy_O3,O3 vacancy,79,5.38935788,9.1336,3.744242119999999,0.1054
vacancy_O3,O3 vacancy,79,5.38935788,9.2473,3.857942119999999,0.16316075949367087
vacancy_O3,O3 vacancy,79,5.38935788,9.361,3.9716421200000003,0.1922873417721519
vacancy_O3,O3 vacancy,79,5.38935788,9.4746,4.08524212,0.2164240506329114
vacancy_O3,O3 vacancy,79,5.38935788,9.5883,4.19894212,0.24314303797468356
vacancy_O3,O3 vacancy,79,5.38935788,9.702,4.31264212,0.29857341772151896
vacancy_O3,O3 vacancy,79,5.38935788,9.8157,4.426342119999999,0.30041392405063294
vacancy_O3,O3 vacancy,79,5.38935788,9.9293,4.539942119999999,0.28667088607594937
vacancy_O3,O3 vacancy,79,5.38935788,10.043,4.653642119999999,0.2850037974683544
vacancy_O3,O3 vacancy,79,5.38935788,10.1567,4.76734212,0.31575696202531645
vacancy_O3,O3 vacancy,79,5.38935788,10.2704,4.88104212,0.33487468354430383
vacancy_O3,O3 vacancy,79,5.38935788,10.384,4.99464212,0.3497924050632912
vacancy_O3,O3 vacancy,79,5.38935788,10.4977,5.10834212,0.33423037974683545
vacancy_O3,O3 vacancy,79,5.38935788,10.6114,5.222042119999999,0.2877215189873418
vacancy_O3,O3 vacancy,79,5.38935788,10.7251,5.335742119999999,0.23903164556962028
vacancy_O3,O3 vacancy,79,5.38935788,10.8388,5.4494421200000005,0.27279620253164555
vacancy_O3,O3 vacancy,79,5.38935788,10.9524,5.56304212,0.2789443037974684
vacancy_O3,O3 vacancy,79,5.38935788,11.0661,5.67674212,0.2875810126582279
vacancy_O3,O3 vacancy,79,5.38935788,11.1798,5.79044212,0.30180379746835445
vacancy_O3,O3 vacancy,79,5.38935788,11.2935,5.9041421199999995,0.3175341772151899
vacancy_O3,O3 vacancy,79,5.38935788,11.4071,6.017742119999999,0.285273417721519
vacancy_O3,O3 vacancy,79,5.38935788,11.5208,6.131442119999999,0.31343924050632915
vacancy_O3,O3 vacancy,79,5.38935788,11.6345,6.245142119999999,0.2854025316455696
vacancy_O3,O3 vacancy,79,5.38935788,11.7482,6.35884212,0.21006075949367087
vacancy_O3,O3 vacancy,79,5.38935788,11.8618,6.47244212,0.1785898734177215
vacancy_O3,O3 vacancy,79,5.38935788,11.9755,6.58614212,0.22427721518987342
vacancy_O3,O3 vacancy,79,5.38935788,12.0892,6.69984212,0.27010886075949364
vacancy_O3,O3 vacancy,79,5.38935788,12.2029,6.813542119999999,0.2999253164556962
vacancy_O3,O3 vacancy,79,5.38935788,12.3166,6.927242119999999,0.3361101265822785
vacancy_O3,O3 vacancy,79,5.38935788,12.4302,7.040842119999999,0.3554506329113924
vacancy_O3,O3 vacancy,79,5.38935788,12.5439,7.15454212,0.3594936708860759
vacancy_O3,O3 vacancy,79,5.38935788,12.6576,7.26824212,0.32878227848101266
vacancy_O3,O3 vacancy,79,5.38935788,12.7713,7.38194212,0.2976354430379747
vacancy_O3,O3 vacancy,79,5.38935788,12.8849,7.49554212,0.306393670886076
vacancy_O3,O3 vacancy,79,5.38935788,12.9986,7.609242119999999,0.2614405063291139
vacancy_O3,O3 vacancy,79,5.38935788,13.1123,7.722942119999999,0.2713645569620253
vacancy_O3,O3 vacancy,79,5.38935788,13.226,7.8366421200000005,0.30809113924050635
vacancy_O3,O3 vacancy,79,5.38935788,13.3396,7.95024212,0.35438987341772155
vacancy_O3,O3 vacancy,79,5.38935788,13.4533,8.06394212,0.37317848101265827
vacancy_O3,O3 vacancy,79,5.38935788,13.567,8.17764212,0.35822658227848103
vacancy_O3,O3 vacancy,79,5.38935788,13.6807,8.29134212,0.35969240506329114
vacancy_O3,O3 vacancy,79,5.38935788,13.7944,8.40504212,0.3581139240506329
vacancy_O3,O3 vacancy,79,5.38935788,13.908,8.518642119999999,0.2954329113924051
vacancy_O3,O3 vacancy,79,5.38935788,14.0217,8.632342119999999,0.2585126582278481
vacancy_O3,O3 vacancy,79,5.38935788,14.1354,8.74604212,0.2574151898734177
vacancy_O3,O3 vacancy,79,5.38935788,14.2491,8.85974212,0.26528354430379747
vacancy_O3,O3 vacancy,79,5.38935788,14.3627,8.97334212,0.28711898734177216
vacancy_O3,O3 vacancy,79,5.38935788,14.4764,9.08704212,0.3213974683544304
vacancy_O3,O3 vacancy,79,5.38935788,14.5901,9.20074212,0.3038632911392405
vacancy_O3,O3 vacancy,79,5.38935788,14.7038,9.314442119999999,0.3165025316455696
vacancy_O3,O3 vacancy,79,5.38935788,14.8175,9.42814212,0.3403240506329114
vacancy_O3,O3 vacancy,79,5.38935788,14.9311,9.54174212,0.3430518987341772
vacancy_O3,O3 vacancy,79,5.38935788,15.0448,9.65544212,0.38130379746835447
vacancy_O3,O3 vacancy,79,5.38935788,15.1585,9.76914212,0.39631645569620255
vacancy_O3,O3 vacancy,79,5.38935788,15.2722,9.88284212,0.39693291139240505
vacancy_O3,O3 vacancy,79,5.38935788,15.3858,9.99644212,0.30935443037974686
vacancy_O3,O3 vacancy,79,5.38935788,15.4995,10.110142119999999,0.23427088607594937
vacancy_O3,O3 vacancy,79,5.38935788,15.6132,10.22384212,0.1817544303797468
vacancy_O3,O3 vacancy,79,5.38935788,15.7269,10.33754212,0.12015569620253165
vacancy_O3,O3 vacancy,79,5.38935788,15.8405,10.45114212,0.05818354430379746
vacancy_O3,O3 vacancy,79,5.38935788,15.9542,10.56484212,0.02019873417721519
vacancy_O3,O3 vacancy,79,5.38935788,16.0679,10.678542120000001,0.0024354430379746835
vacancy_O3,O3 vacancy,79,5.38935788,16.1816,10.79224212,4.810126582278481e-05
vacancy_O3,O3 vacancy,79,5.38935788,16.2953,10.90594212,0.0
vacancy_O3,O3 vacancy,79,5.38935788,16.4089,11.019542119999999,0.0
vacancy_O3,O3 vacancy,79,5.38935788,16.5226,11.13324212,0.0
vacancy_O3,O3 vacancy,79,5.38935788,16.6363,11.246942119999998,0.0
vacancy_O3,O3 vacancy,79,5.38935788,16.75,11.36064212,0.0
vacancy_O3,O3 vacancy,79,5.38935788,16.8636,11.474242120000001,0.0
vacancy_O3,O3 vacancy,79,5.38935788,16.9773,11.58794212,0.0
vacancy_O3,O3 vacancy,79,5.38935788,17.091,11.70164212,0.0
vacancy_O3,O3 vacancy,79,5.38935788,17.2047,11.815342119999999,0.0
vacancy_O3,O3 vacancy,79,5.38935788,17.3183,11.92894212,0.0
vacancy_O3,O3 vacancy,79,5.38935788,17.432,12.042642119999998,0.0
