structure,vacancy_label,coordination_type,number_of_ga_atoms,ga_atom_numbers,fermi_energy_eV,energy_absolute_eV,energy_minus_fermi_eV,ga_s_pdos,ga_p_pdos,ga_d_pdos
vacancy_O2,O2 vacancy,octahedral,3,9;1;5,5.53521391,6.0634,0.5281860899999993,0.0,0.0,0.0
vacancy_O2,O2 vacancy,octahedral,3,9;1;5,5.53521391,6.0804,0.5451860899999996,0.0,0.0,0.0
vacancy_O2,O2 vacancy,octahedral,3,9;1;5,5.53521391,6.0974,0.56218609,0.0,0.0,0.0
vacancy_O2,O2 vacancy,octahedral,3,9;1;5,5.53521391,6.1145,0.5792860899999992,0.0,0.0,0.0
vacancy_O2,O2 vacancy,octahedral,3,9;1;5,5.53521391,6.1315,0.5962860899999995,0.0,0.0,0.0
vacancy_O2,O2 vacancy,octahedral,3,9;1;5,5.53521391,6.1485,0.6132860899999999,0.0,0.0,0.0
vacancy_O2,O2 vacancy,octahedral,3,9;1;5,5.53521391,6.1656,0.63038609,0.0,0.0,0.0
vacancy_O2,O2 vacancy,octahedral,3,9;1;5,5.53521391,6.1826,0.6473860899999995,0.0,0.0,0.0
vacancy_O2,O2 vacancy,octahedral,3,9;1;5,5.53521391,6.1996,0.6643860899999998,0.0,0.0,0.0
vacancy_O2,O2 vacancy,octahedral,3,9;1;5,5.53521391,6.2167,0.6814860899999999,0.0,0.0,0.0
vacancy_O2,O2 vacancy,octahedral,3,9;1;5,5.53521391,6.2337,0.6984860899999994,0.0,0.0,0.0
vacancy_O2,O2 vacancy,octahedral,3,9;1;5,5.53521391,6.2508,0.7155860899999995,0.0,0.0,0.0
vacancy_O2,O2 vacancy,octahedral,3,9;1;5,5.53521391,6.2678,0.7325860899999999,0.0,0.0,0.0
vacancy_O2,O2 vacancy,octahedral,3,9;1;5,5.53521391,6.2848,0.7495860899999993,0.0,0.0,0.0
vacancy_O2,O2 vacancy,octahedral,3,9;1;5,5.53521391,6.3019,0.7666860899999994,0.0,0.0,0.0
vacancy_O2,O2 vacancy,octahedral,3,9;1;5,5.53521391,6.3189,0.7836860899999998,0.0,3.3333333333333335e-05,0.0
vacancy_O2,O2 vacancy,octahedral,3,9;1;5,5.53521391,6.3359,0.8006860899999992,0.0001,0.0001,0.0
vacancy_O2,O2 vacancy,octahedral,3,9;1;5,5.53521391,6.353,0.8177860899999994,0.0001,0.00013333333333333334,3.3333333333333335e-05
vacancy_O2,O2 vacancy,octahedral,3,9;1;5,5.53521391,6.37,0.8347860899999997,0.00016666666666666666,0.00023333333333333333,3.3333333333333335e-05
vacancy_O2,O2 vacancy,octahedral,3,9;1;5,5.53521391,6.3871,0.8518860899999998,0.0002666666666666666,0.00030000000000000003,0.0001
vacancy_O2,O2 vacancy,octahedral,3,9;1;5,5.53521391,6.4041,0.8688860899999993,0.00036666666666666667,0.00046666666666666666,0.00016666666666666666
vacancy_O2,O2 vacancy,octahedral,3,9;1;5,5.53521391,6.4211,0.8858860899999996,0.00046666666666666666,0.0005666666666666667,0.00016666666666666666
vacancy_O2,O2 vacancy,octahedral,3,9;1;5,5.53521391,6.4382,0.9029860899999997,0.0005666666666666666,0.0006333333333333334,0.0002666666666666666
vacancy_O2,O2 vacancy,octahedral,3,9;1;5,5.53521391,6.4552,0.9199860899999992,0.0007,0.0008,0.0003
vacancy_O2,O2 vacancy,octahedral,3,9;1;5,5.53521391,6.4722,0.9369860899999995,0.0008666666666666666,0.0008333333333333334,0.00036666666666666667
vacancy_O2,O2 vacancy,octahedral,3,9;1;5,5.53521391,6.4893,0.9540860899999997,0.0011,0.0009333333333333333,0.0004
vacancy_O2,O2 vacancy,octahedral,3,9;1;5,5.53521391,6.5063,0.97108609,0.0014000000000000002,0.001,0.00046666666666666666
vacancy_O2,O2 vacancy,octahedral,3,9;1;5,5.53521391,6.5233,0.9880860899999995,0.0017999999999999997,0.0010666666666666665,0.00046666666666666666
vacancy_O2,O2 vacancy,octahedral,3,9;1;5,5.53521391,6.5404,1.0051860899999996,0.0023,0.0011,0.00046666666666666666
vacancy_O2,O2 vacancy,octahedral,3,9;1;5,5.53521391,6.5574,1.02218609,0.0029666666666666665,0.0012666666666666668,0.0005333333333333334
vacancy_O2,O2 vacancy,octahedral,3,9;1;5,5.53521391,6.5745,1.0392860899999992,0.0036666666666666666,0.0014,0.0005666666666666667
vacancy_O2,O2 vacancy,octahedral,3,9;1;5,5.53521391,6.5915,1.0562860899999995,0.004533333333333333,0.0016,0.0006
vacancy_O2,O2 vacancy,octahedral,3,9;1;5,5.53521391,6.6085,1.0732860899999999,0.005333333333333333,0.0018000000000000002,0.0007333333333333333
vacancy_O2,O2 vacancy,octahedral,3,9;1;5,5.53521391,6.6256,1.09038609,0.0061,0.002,0.0008666666666666666
vacancy_O2,O2 vacancy,octahedral,3,9;1;5,5.53521391,6.6426,1.1073860899999994,0.006733333333333333,0.0022666666666666664,0.0009000000000000001
vacancy_O2,O2 vacancy,octahedral,3,9;1;5,5.53521391,6.6596,1.1243860899999998,0.007233333333333332,0.0024333333333333334,0.0010666666666666667
vacancy_O2,O2 vacancy,octahedral,3,9;1;5,5.53521391,6.6767,1.14148609,0.007633333333333335,0.0026000000000000003,0.0011
vacancy_O2,O2 vacancy,octahedral,3,9;1;5,5.53521391,6.6937,1.1584860899999994,0.007933333333333332,0.002733333333333333,0.0011666666666666668
vacancy_O2,O2 vacancy,octahedral,3,9;1;5,5.53521391,6.7108,1.1755860899999995,0.008133333333333334,0.0028333333333333335,0.0012000000000000003
vacancy_O2,O2 vacancy,octahedral,3,9;1;5,5.53521391,6.7278,1.1925860899999998,0.0083,0.0029666666666666665,0.0012666666666666668
vacancy_O2,O2 vacancy,octahedral,3,9;1;5,5.53521391,6.7448,1.2095860899999993,0.0084,0.0030333333333333328,0.0013666666666666669
vacancy_O2,O2 vacancy,octahedral,3,9;1;5,5.53521391,6.7619,1.2266860899999994,0.008533333333333332,0.0030333333333333328,0.0014333333333333333
vacancy_O2,O2 vacancy,octahedral,3,9;1;5,5.53521391,6.7789,1.2436860899999997,0.008666666666666668,0.0030666666666666668,0.0014333333333333333
vacancy_O2,O2 vacancy,octahedral,3,9;1;5,5.53521391,6.7959,1.2606860899999992,0.008933333333333333,0.0030000000000000005,0.0013666666666666669
vacancy_O2,O2 vacancy,octahedral,3,9;1;5,5.53521391,6.813,1.2777860899999993,0.0094,0.002966666666666666,0.0013666666666666669
vacancy_O2,O2 vacancy,octahedral,3,9;1;5,5.53521391,6.83,1.2947860899999997,0.010133333333333334,0.0030333333333333336,0.0013333333333333333
vacancy_O2,O2 vacancy,octahedral,3,9;1;5,5.53521391,6.847,1.31178609,0.011166666666666667,0.0030333333333333336,0.0013333333333333333
vacancy_O2,O2 vacancy,octahedral,3,9;1;5,5.53521391,6.8641,1.3288860899999992,0.012633333333333331,0.0032333333333333333,0.0015000000000000002
vacancy_O2,O2 vacancy,octahedral,3,9;1;5,5.53521391,6.8811,1.3458860899999996,0.0143,0.0033333333333333335,0.0015666666666666667
vacancy_O2,O2 vacancy,octahedral,3,9;1;5,5.53521391,6.8982,1.3629860899999997,0.016066666666666663,0.003533333333333333,0.0017000000000000001
vacancy_O2,O2 vacancy,octahedral,3,9;1;5,5.53521391,6.9152,1.3799860899999992,0.0177,0.0038,0.0018000000000000002
vacancy_O2,O2 vacancy,octahedral,3,9;1;5,5.53521391,6.9322,1.3969860899999995,0.018966666666666666,0.004033333333333333,0.0019
vacancy_O2,O2 vacancy,octahedral,3,9;1;5,5.53521391,6.9493,1.4140860899999996,0.01966666666666667,0.004033333333333333,0.0019333333333333331
vacancy_O2,O2 vacancy,octahedral,3,9;1;5,5.53521391,6.9663,1.43108609,0.019799999999999998,0.004033333333333333,0.0019333333333333331
vacancy_O2,O2 vacancy,octahedral,3,9;1;5,5.53521391,6.9833,1.4480860899999994,0.019399999999999997,0.0038666666666666663,0.0019333333333333331
vacancy_O2,O2 vacancy,octahedral,3,9;1;5,5.53521391,7.0004,1.4651860899999996,0.018666666666666668,0.0036333333333333335,0.0017999999999999997
vacancy_O2,O2 vacancy,octahedral,3,9;1;5,5.53521391,7.0174,1.48218609,0.0178,0.0034333333333333334,0.0016
vacancy_O2,O2 vacancy,octahedral,3,9;1;5,5.53521391,7.0345,1.49928609,0.017133333333333334,0.0032666666666666664,0.0015000000000000002
vacancy_O2,O2 vacancy,octahedral,3,9;1;5,5.53521391,7.0515,1.5162860899999995,0.016633333333333333,0.0030000000000000005,0.0014333333333333333
vacancy_O2,O2 vacancy,octahedral,3,9;1;5,5.53521391,7.0685,1.5332860899999998,0.016466666666666668,0.002933333333333333,0.0013333333333333333
vacancy_O2,O2 vacancy,octahedral,3,9;1;5,5.53521391,7.0856,1.55038609,0.01643333333333333,0.002766666666666667,0.0012333333333333335
vacancy_O2,O2 vacancy,octahedral,3,9;1;5,5.53521391,7.1026,1.5673860899999994,0.01643333333333333,0.002733333333333333,0.0012000000000000001
vacancy_O2,O2 vacancy,octahedral,3,9;1;5,5.53521391,7.1196,1.5843860899999997,0.016333333333333335,0.002633333333333333,0.0011666666666666668
vacancy_O2,O2 vacancy,octahedral,3,9;1;5,5.53521391,7.1367,1.6014860899999999,0.016033333333333333,0.0025666666666666667,0.0011
vacancy_O2,O2 vacancy,octahedral,3,9;1;5,5.53521391,7.1537,1.6184860899999993,0.015466666666666665,0.0024,0.0010666666666666667
vacancy_O2,O2 vacancy,octahedral,3,9;1;5,5.53521391,7.1707,1.6354860899999997,0.014633333333333333,0.0022333333333333333,0.001
vacancy_O2,O2 vacancy,octahedral,3,9;1;5,5.53521391,7.1878,1.6525860899999998,0.013699999999999999,0.0020666666666666667,0.0008666666666666666
vacancy_O2,O2 vacancy,octahedral,3,9;1;5,5.53521391,7.2048,1.6695860899999992,0.0128,0.001966666666666667,0.0008
vacancy_O2,O2 vacancy,octahedral,3,9;1;5,5.53521391,7.2219,1.6866860899999994,0.0121,0.0018666666666666666,0.0007333333333333333
vacancy_O2,O2 vacancy,octahedral,3,9;1;5,5.53521391,7.2389,1.7036860899999997,0.011733333333333332,0.0017333333333333333,0.0007333333333333333
vacancy_O2,O2 vacancy,octahedral,3,9;1;5,5.53521391,7.2559,1.7206860899999992,0.011866666666666666,0.0018000000000000002,0.0007666666666666667
vacancy_O2,O2 vacancy,octahedral,3,9;1;5,5.53521391,7.273,1.7377860899999993,0.012666666666666666,0.0020333333333333336,0.0008
vacancy_O2,O2 vacancy,octahedral,3,9;1;5,5.53521391,7.29,1.7547860899999996,0.014266666666666669,0.0022999999999999995,0.0010333333333333334
vacancy_O2,O2 vacancy,octahedral,3,9;1;5,5.53521391,7.307,1.77178609,0.0166,0.002766666666666667,0.0012000000000000001
vacancy_O2,O2 vacancy,octahedral,3,9;1;5,5.53521391,7.3241,1.7888860899999992,0.019766666666666665,0.0033666666666666667,0.0015333333333333336
vacancy_O2,O2 vacancy,octahedral,3,9;1;5,5.53521391,7.3411,1.8058860899999996,0.02366666666666667,0.004033333333333333,0.0017666666666666666
vacancy_O2,O2 vacancy,octahedral,3,9;1;5,5.53521391,7.3582,1.8229860899999997,0.028133333333333333,0.0047666666666666664,0.0021
vacancy_O2,O2 vacancy,octahedral,3,9;1;5,5.53521391,7.3752,1.83998609,0.03303333333333334,0.0056,0.0025
vacancy_O2,O2 vacancy,octahedral,3,9;1;5,5.53521391,7.3922,1.8569860899999995,0.03816666666666666,0.0064333333333333334,0.002733333333333333
vacancy_O2,O2 vacancy,octahedral,3,9;1;5,5.53521391,7.4093,1.8740860899999996,0.043333333333333335,0.007133333333333334,0.0031333333333333335
vacancy_O2,O2 vacancy,octahedral,3,9;1;5,5.53521391,7.4263,1.89108609,0.04843333333333333,0.007966666666666665,0.0034666666666666665
vacancy_O2,O2 vacancy,octahedral,3,9;1;5,5.53521391,7.4433,1.9080860899999994,0.053233333333333334,0.008633333333333333,0.0038
vacancy_O2,O2 vacancy,octahedral,3,9;1;5,5.53521391,7.4604,1.9251860899999995,0.0577,0.009266666666666666,0.0041
vacancy_O2,O2 vacancy,octahedral,3,9;1;5,5.53521391,7.4774,1.9421860899999999,0.06166666666666667,0.009899999999999999,0.004366666666666666
vacancy_O2,O2 vacancy,octahedral,3,9;1;5,5.53521391,7.4944,1.9591860899999993,0.0651,0.0105,0.0046
vacancy_O2,O2 vacancy,octahedral,3,9;1;5,5.53521391,7.5115,1.9762860899999994,0.06796666666666668,0.011066666666666667,0.0047666666666666664
vacancy_O2,O2 vacancy,octahedral,3,9;1;5,5.53521391,7.5285,1.9932860899999998,0.07023333333333333,0.0116,0.004933333333333334
vacancy_O2,O2 vacancy,octahedral,3,9;1;5,5.53521391,7.5456,2.01038609,0.07196666666666666,0.011999999999999999,0.005
vacancy_O2,O2 vacancy,octahedral,3,9;1;5,5.53521391,7.5626,2.0273860899999994,0.07336666666666666,0.0124,0.0051333333333333335
vacancy_O2,O2 vacancy,octahedral,3,9;1;5,5.53521391,7.5796,2.0443860899999997,0.07453333333333333,0.012699999999999998,0.0051333333333333335
vacancy_O2,O2 vacancy,octahedral,3,9;1;5,5.53521391,7.5967,2.06148609,0.07586666666666668,0.013133333333333335,0.0052
vacancy_O2,O2 vacancy,octahedral,3,9;1;5,5.53521391,7.6137,2.0784860899999993,0.07776666666666666,0.013633333333333332,0.005266666666666666
vacancy_O2,O2 vacancy,octahedral,3,9;1;5,5.53521391,7.6307,2.0954860899999996,0.08053333333333333,0.014366666666666666,0.005399999999999999
vacancy_O2,O2 vacancy,octahedral,3,9;1;5,5.53521391,7.6478,2.1125860899999997,0.08436666666666666,0.015400000000000002,0.0056
vacancy_O2,O2 vacancy,octahedral,3,9;1;5,5.53521391,7.6648,2.129586089999999,0.0894,0.016866666666666665,0.0059
vacancy_O2,O2 vacancy,octahedral,3,9;1;5,5.53521391,7.6819,2.1466860899999993,0.09536666666666667,0.018766666666666668,0.0062
vacancy_O2,O2 vacancy,octahedral,3,9;1;5,5.53521391,7.6989,2.1636860899999997,0.10203333333333335,0.021099999999999997,0.006566666666666666
vacancy_O2,O2 vacancy,octahedral,3,9;1;5,5.53521391,7.7159,2.18068609,0.10903333333333333,0.02373333333333334,0.006966666666666667
vacancy_O2,O2 vacancy,octahedral,3,9;1;5,5.53521391,7.733,2.1977860899999992,0.1161,0.02673333333333333,0.0074
vacancy_O2,O2 vacancy,octahedral,3,9;1;5,5.53521391,7.75,2.2147860899999996,0.12323333333333335,0.029933333333333336,0.007766666666666667
vacancy_O2,O2 vacancy,octahedral,3,9;1;5,5.53521391,7.767,2.23178609,0.13033333333333333,0.03326666666666667,0.008333333333333333
vacancy_O2,O2 vacancy,octahedral,3,9;1;5,5.53521391,7.7841,2.248886089999999,0.13770000000000002,0.03663333333333333,0.008766666666666666
vacancy_O2,O2 vacancy,octahedral,3,9;1;5,5.53521391,7.8011,2.2658860899999995,0.14513333333333334,0.0399,0.0092
vacancy_O2,O2 vacancy,octahedral,3,9;1;5,5.53521391,7.8181,2.28288609,0.15243333333333334,0.042800000000000005,0.0097
vacancy_O2,O2 vacancy,octahedral,3,9;1;5,5.53521391,7.8352,2.29998609,0.159,0.04523333333333333,0.010166666666666666
vacancy_O2,O2 vacancy,octahedral,3,9;1;5,5.53521391,7.8522,2.3169860899999994,0.16423333333333334,0.04683333333333334,0.0105
vacancy_O2,O2 vacancy,octahedral,3,9;1;5,5.53521391,7.8693,2.3340860899999996,0.16733333333333333,0.04756666666666667,0.0107
vacancy_O2,O2 vacancy,octahedral,3,9;1;5,5.53521391,7.8863,2.35108609,0.1681,0.04733333333333334,0.0109
vacancy_O2,O2 vacancy,octahedral,3,9;1;5,5.53521391,7.9033,2.3680860899999994,0.16636666666666666,0.0464,0.010833333333333334
vacancy_O2,O2 vacancy,octahedral,3,9;1;5,5.53521391,7.9204,2.3851860899999995,0.1628,0.045000000000000005,0.010766666666666666
vacancy_O2,O2 vacancy,octahedral,3,9;1;5,5.53521391,7.9374,2.40218609,0.15826666666666667,0.043366666666666664,0.0105
vacancy_O2,O2 vacancy,octahedral,3,9;1;5,5.53521391,7.9544,2.4191860899999993,0.1538,0.04196666666666667,0.010466666666666666
vacancy_O2,O2 vacancy,octahedral,3,9;1;5,5.53521391,7.9715,2.4362860899999994,0.1506,0.041133333333333334,0.010333333333333333
vacancy_O2,O2 vacancy,octahedral,3,9;1;5,5.53521391,7.9885,2.4532860899999998,0.14946666666666666,0.041066666666666675,0.0103
vacancy_O2,O2 vacancy,octahedral,3,9;1;5,5.53521391,8.0056,2.470386089999999,0.15103333333333335,0.0419,0.010533333333333334
vacancy_O2,O2 vacancy,octahedral,3,9;1;5,5.53521391,8.0226,2.48738609,0.15546666666666667,0.0436,0.0109
vacancy_O2,O2 vacancy,octahedral,3,9;1;5,5.53521391,8.0396,2.5043860899999997,0.16256666666666666,0.046099999999999995,0.0113
vacancy_O2,O2 vacancy,octahedral,3,9;1;5,5.53521391,8.0567,2.521486089999999,0.17159999999999997,0.04926666666666666,0.011866666666666666
vacancy_O2,O2 vacancy,octahedral,3,9;1;5,5.53521391,8.0737,2.53848609,0.18166666666666667,0.05273333333333333,0.012566666666666665
vacancy_O2,O2 vacancy,octahedral,3,9;1;5,5.53521391,8.0907,2.5554860899999996,0.19153333333333333,0.056100000000000004,0.013133333333333332
vacancy_O2,O2 vacancy,octahedral,3,9;1;5,5.53521391,8.1078,2.572586089999999,0.2000333333333333,0.05906666666666668,0.013600000000000001
vacancy_O2,O2 vacancy,octahedral,3,9;1;5,5.53521391,8.1248,2.58958609,0.20613333333333336,0.061266666666666664,0.013966666666666667
vacancy_O2,O2 vacancy,octahedral,3,9;1;5,5.53521391,8.1418,2.6065860899999995,0.20906666666666665,0.0623,0.013966666666666667
vacancy_O2,O2 vacancy,octahedral,3,9;1;5,5.53521391,8.1589,2.6236860899999987,0.20853333333333332,0.062,0.0138
vacancy_O2,O2 vacancy,octahedral,3,9;1;5,5.53521391,8.1759,2.64068609,0.2048,0.06039999999999999,0.013266666666666668
vacancy_O2,O2 vacancy,octahedral,3,9;1;5,5.53521391,8.193,2.657786089999999,0.19856666666666667,0.05776666666666667,0.012566666666666665
vacancy_O2,O2 vacancy,octahedral,3,9;1;5,5.53521391,8.21,2.6747860900000004,0.19116666666666662,0.054433333333333334,0.011999999999999999
vacancy_O2,O2 vacancy,octahedral,3,9;1;5,5.53521391,8.227,2.69178609,0.18403333333333335,0.05103333333333334,0.0113
vacancy_O2,O2 vacancy,octahedral,3,9;1;5,5.53521391,8.2441,2.708886089999999,0.1788,0.048033333333333324,0.010799999999999999
vacancy_O2,O2 vacancy,octahedral,3,9;1;5,5.53521391,8.2611,2.7258860900000004,0.1766,0.046000000000000006,0.010433333333333334
vacancy_O2,O2 vacancy,octahedral,3,9;1;5,5.53521391,8.2781,2.74288609,0.1781,0.04526666666666667,0.010333333333333333
vacancy_O2,O2 vacancy,octahedral,3,9;1;5,5.53521391,8.2952,2.759986089999999,0.18323333333333333,0.045899999999999996,0.010333333333333333
vacancy_O2,O2 vacancy,octahedral,3,9;1;5,5.53521391,8.3122,2.7769860900000003,0.19113333333333335,0.0477,0.010633333333333333
vacancy_O2,O2 vacancy,octahedral,3,9;1;5,5.53521391,8.3293,2.7940860899999995,0.20053333333333334,0.05036666666666667,0.010966666666666666
vacancy_O2,O2 vacancy,octahedral,3,9;1;5,5.53521391,8.3463,2.811086089999999,0.20986666666666667,0.0535,0.011466666666666667
vacancy_O2,O2 vacancy,octahedral,3,9;1;5,5.53521391,8.3633,2.82808609,0.21756666666666666,0.056533333333333345,0.011866666666666666
vacancy_O2,O2 vacancy,octahedral,3,9;1;5,5.53521391,8.3804,2.8451860899999994,0.22269999999999998,0.059133333333333336,0.012133333333333335
vacancy_O2,O2 vacancy,octahedral,3,9;1;5,5.53521391,8.3974,2.862186089999999,0.2249,0.061,0.0124
vacancy_O2,O2 vacancy,octahedral,3,9;1;5,5.53521391,8.4144,2.87918609,0.2242333333333333,0.06193333333333334,0.012499999999999999
vacancy_O2,O2 vacancy,octahedral,3,9;1;5,5.53521391,8.4315,2.8962860899999994,0.22143333333333334,0.06193333333333334,0.012466666666666666
vacancy_O2,O2 vacancy,octahedral,3,9;1;5,5.53521391,8.4485,2.913286089999999,0.2172333333333333,0.061,0.012266666666666667
vacancy_O2,O2 vacancy,octahedral,3,9;1;5,5.53521391,8.4655,2.93028609,0.21233333333333335,0.05933333333333333,0.011966666666666667
vacancy_O2,O2 vacancy,octahedral,3,9;1;5,5.53521391,8.4826,2.9473860899999993,0.207,0.05703333333333333,0.011699999999999997
vacancy_O2,O2 vacancy,octahedral,3,9;1;5,5.53521391,8.4996,2.9643860899999988,0.20136666666666667,0.054299999999999994,0.011333333333333334
vacancy_O2,O2 vacancy,octahedral,3,9;1;5,5.53521391,8.5167,2.9814860899999998,0.19540000000000002,0.0514,0.010966666666666666
vacancy_O2,O2 vacancy,octahedral,3,9;1;5,5.53521391,8.5337,2.998486089999999,0.18910000000000002,0.0487,0.010700000000000001
vacancy_O2,O2 vacancy,octahedral,3,9;1;5,5.53521391,8.5507,3.0154860900000005,0.18300000000000002,0.04646666666666668,0.010299999999999998
vacancy_O2,O2 vacancy,octahedral,3,9;1;5,5.53521391,8.5678,3.0325860899999997,0.17800000000000002,0.0451,0.010199999999999999
vacancy_O2,O2 vacancy,octahedral,3,9;1;5,5.53521391,8.5848,3.049586089999999,0.17513333333333334,0.0451,0.010233333333333336
vacancy_O2,O2 vacancy,octahedral,3,9;1;5,5.53521391,8.6018,3.0665860900000004,0.1756333333333333,0.04666666666666667,0.010566666666666667
vacancy_O2,O2 vacancy,octahedral,3,9;1;5,5.53521391,8.6189,3.0836860899999996,0.18046666666666666,0.049966666666666666,0.011166666666666667
vacancy_O2,O2 vacancy,octahedral,3,9;1;5,5.53521391,8.6359,3.100686089999999,0.19006666666666663,0.054933333333333334,0.0121
vacancy_O2,O2 vacancy,octahedral,3,9;1;5,5.53521391,8.653,3.11778609,0.2040666666666667,0.0612,0.013233333333333333
vacancy_O2,O2 vacancy,octahedral,3,9;1;5,5.53521391,8.67,3.1347860899999995,0.22166666666666668,0.06833333333333333,0.014466666666666664
vacancy_O2,O2 vacancy,octahedral,3,9;1;5,5.53521391,8.687,3.151786089999999,0.24113333333333334,0.07576666666666666,0.015799999999999998
vacancy_O2,O2 vacancy,octahedral,3,9;1;5,5.53521391,8.7041,3.16888609,0.26063333333333333,0.08283333333333333,0.016966666666666668
vacancy_O2,O2 vacancy,octahedral,3,9;1;5,5.53521391,8.7211,3.1858860899999994,0.2782,0.08903333333333334,0.017933333333333332
vacancy_O2,O2 vacancy,octahedral,3,9;1;5,5.53521391,8.7381,3.202886089999999,0.2921666666666667,0.09383333333333332,0.018666666666666665
vacancy_O2,O2 vacancy,octahedral,3,9;1;5,5.53521391,8.7552,3.21998609,0.3015666666666667,0.09700000000000002,0.018966666666666666
vacancy_O2,O2 vacancy,octahedral,3,9;1;5,5.53521391,8.7722,3.2369860899999994,0.3062333333333333,0.09856666666666668,0.019066666666666666
vacancy_O2,O2 vacancy,octahedral,3,9;1;5,5.53521391,8.7892,3.253986089999999,0.30673333333333336,0.09889999999999999,0.01893333333333333
vacancy_O2,O2 vacancy,octahedral,3,9;1;5,5.53521391,8.8063,3.27108609,0.3043333333333333,0.09849999999999999,0.018666666666666665
vacancy_O2,O2 vacancy,octahedral,3,9;1;5,5.53521391,8.8233,3.2880860899999993,0.30036666666666667,0.09773333333333334,0.0184
vacancy_O2,O2 vacancy,octahedral,3,9;1;5,5.53521391,8.8404,3.3051860900000003,0.2961333333333333,0.09686666666666666,0.018166666666666664
vacancy_O2,O2 vacancy,octahedral,3,9;1;5,5.53521391,8.8574,3.3221860899999998,0.2921666666666667,0.09623333333333334,0.018099999999999998
vacancy_O2,O2 vacancy,octahedral,3,9;1;5,5.53521391,8.8744,3.339186089999999,0.28896666666666665,0.09570000000000001,0.01813333333333333
vacancy_O2,O2 vacancy,octahedral,3,9;1;5,5.53521391,8.8915,3.35628609,0.2864333333333333,0.09530000000000001,0.018166666666666668
vacancy_O2,O2 vacancy,octahedral,3,9;1;5,5.53521391,8.9085,3.3732860899999997,0.2848,0.09473333333333334,0.0182
vacancy_O2,O2 vacancy,octahedral,3,9;1;5,5.53521391,8.9255,3.390286089999999,0.2845333333333333,0.0944,0.0183
vacancy_O2,O2 vacancy,octahedral,3,9;1;5,5.53521391,8.9426,3.40738609,0.2865,0.0944,0.018466666666666662
vacancy_O2,O2 vacancy,octahedral,3,9;1;5,5.53521391,8.9596,3.4243860899999996,0.2916666666666667,0.09500000000000001,0.01873333333333333
vacancy_O2,O2 vacancy,octahedral,3,9;1;5,5.53521391,8.9767,3.441486089999999,0.30056666666666665,0.09653333333333332,0.019066666666666666
vacancy_O2,O2 vacancy,octahedral,3,9;1;5,5.53521391,8.9937,3.45848609,0.31273333333333336,0.09883333333333334,0.019666666666666666
vacancy_O2,O2 vacancy,octahedral,3,9;1;5,5.53521391,9.0107,3.4754860899999995,0.32676666666666665,0.10183333333333333,0.020266666666666665
vacancy_O2,O2 vacancy,octahedral,3,9;1;5,5.53521391,9.0278,3.4925860899999988,0.34,0.10483333333333333,0.02086666666666667
vacancy_O2,O2 vacancy,octahedral,3,9;1;5,5.53521391,9.0448,3.50958609,0.34936666666666666,0.10693333333333332,0.0213
vacancy_O2,O2 vacancy,octahedral,3,9;1;5,5.53521391,9.0618,3.5265860899999995,0.35203333333333336,0.1075,0.021333333333333333
vacancy_O2,O2 vacancy,octahedral,3,9;1;5,5.53521391,9.0789,3.5436860900000005,0.3461,0.10596666666666665,0.020966666666666665
vacancy_O2,O2 vacancy,octahedral,3,9;1;5,5.53521391,9.0959,3.56068609,0.3311,0.10216666666666667,0.020133333333333333
vacancy_O2,O2 vacancy,octahedral,3,9;1;5,5.53521391,9.1129,3.5776860899999994,0.30820000000000003,0.09626666666666667,0.018966666666666666
vacancy_O2,O2 vacancy,octahedral,3,9;1;5,5.53521391,9.13,3.5947860900000004,0.27976666666666666,0.08906666666666667,0.017533333333333335
vacancy_O2,O2 vacancy,octahedral,3,9;1;5,5.53521391,9.147,3.61178609,0.24883333333333335,0.08116666666666666,0.016033333333333333
vacancy_O2,O2 vacancy,octahedral,3,9;1;5,5.53521391,9.1641,3.628886089999999,0.21873333333333334,0.0737,0.014533333333333334
vacancy_O2,O2 vacancy,octahedral,3,9;1;5,5.53521391,9.1811,3.6458860900000003,0.1922,0.0674,0.0134
vacancy_O2,O2 vacancy,octahedral,3,9;1;5,5.53521391,9.1981,3.6628860899999998,0.17089999999999997,0.06266666666666668,0.012433333333333333
vacancy_O2,O2 vacancy,octahedral,3,9;1;5,5.53521391,9.2152,3.679986089999999,0.15586666666666665,0.05993333333333334,0.012066666666666665
vacancy_O2,O2 vacancy,octahedral,3,9;1;5,5.53521391,9.2322,3.6969860900000002,0.14673333333333333,0.05906666666666668,0.011999999999999997
vacancy_O2,O2 vacancy,octahedral,3,9;1;5,5.53521391,9.2492,3.7139860899999997,0.14263333333333333,0.05973333333333333,0.012266666666666667
vacancy_O2,O2 vacancy,octahedral,3,9;1;5,5.53521391,9.2663,3.731086089999999,0.142,0.0615,0.012700000000000001
vacancy_O2,O2 vacancy,octahedral,3,9;1;5,5.53521391,9.2833,3.74808609,0.14336666666666667,0.06383333333333334,0.013300000000000001
vacancy_O2,O2 vacancy,octahedral,3,9;1;5,5.53521391,9.3004,3.7651860899999994,0.14533333333333334,0.06630000000000001,0.0138
vacancy_O2,O2 vacancy,octahedral,3,9;1;5,5.53521391,9.3174,3.782186089999999,0.14706666666666665,0.0686,0.014299999999999998
vacancy_O2,O2 vacancy,octahedral,3,9;1;5,5.53521391,9.3344,3.79918609,0.14816666666666667,0.07063333333333333,0.014566666666666667
