structure,vacancy_label,coordination_type,number_of_ga_atoms,ga_atom_numbers,fermi_energy_eV,energy_absolute_eV,energy_minus_fermi_eV,ga_s_pdos,ga_p_pdos,ga_d_pdos
vacancy_O1,O1 vacancy,octahedral,1,2,5.0342847,-1.4268,-6.4610847,0.1009,0.0398,0.015099999999999999
vacancy_O1,O1 vacancy,octahedral,1,2,5.0342847,-1.4097,-6.4439847,0.0981,0.039900000000000005,0.0145
vacancy_O1,O1 vacancy,octahedral,1,2,5.0342847,-1.3926,-6.4268847,0.0962,0.0402,0.0141
vacancy_O1,O1 vacancy,octahedral,1,2,5.0342847,-1.3755,-6.4097846999999994,0.0951,0.0408,0.0139
vacancy_O1,O1 vacancy,octahedral,1,2,5.0342847,-1.3584,-6.3926847,0.0948,0.0419,0.0138
vacancy_O1,O1 vacancy,octahedral,1,2,5.0342847,-1.3413,-6.375584699999999,0.0948,0.043300000000000005,0.0142
vacancy_O1,O1 vacancy,octahedral,1,2,5.0342847,-1.3242,-6.3584847,0.0948,0.04529999999999999,0.014700000000000001
vacancy_O1,O1 vacancy,octahedral,1,2,5.0342847,-1.3071,-6.3413847,0.0941,0.0478,0.015399999999999999
vacancy_O1,O1 vacancy,octahedral,1,2,5.0342847,-1.29,-6.3242847,0.0925,0.0508,0.0162
vacancy_O1,O1 vacancy,octahedral,1,2,5.0342847,-1.273,-6.307284699999999,0.0898,0.0538,0.0171
vacancy_O1,O1 vacancy,octahedral,1,2,5.0342847,-1.2559,-6.290184699999999,0.0861,0.057,0.0179
vacancy_O1,O1 vacancy,octahedral,1,2,5.0342847,-1.2388,-6.2730847,0.0818,0.06,0.0183
vacancy_O1,O1 vacancy,octahedral,1,2,5.0342847,-1.2217,-6.2559847,0.0774,0.0629,0.0186
vacancy_O1,O1 vacancy,octahedral,1,2,5.0342847,-1.2046,-6.2388847,0.0736,0.0656,0.0184
vacancy_O1,O1 vacancy,octahedral,1,2,5.0342847,-1.1875,-6.2217847,0.071,0.068,0.018
vacancy_O1,O1 vacancy,octahedral,1,2,5.0342847,-1.1704,-6.2046847,0.07,0.0706,0.017499999999999998
vacancy_O1,O1 vacancy,octahedral,1,2,5.0342847,-1.1533,-6.1875846999999995,0.0711,0.0733,0.0169
vacancy_O1,O1 vacancy,octahedral,1,2,5.0342847,-1.1362,-6.170484699999999,0.0743,0.0769,0.0162
vacancy_O1,O1 vacancy,octahedral,1,2,5.0342847,-1.1191,-6.1533847,0.0796,0.0814,0.0158
vacancy_O1,O1 vacancy,octahedral,1,2,5.0342847,-1.102,-6.1362847,0.0869,0.087,0.0157
vacancy_O1,O1 vacancy,octahedral,1,2,5.0342847,-1.0849,-6.1191847,0.0962,0.0943,0.016
vacancy_O1,O1 vacancy,octahedral,1,2,5.0342847,-1.0678,-6.1020847,0.1072,0.1032,0.0166
vacancy_O1,O1 vacancy,octahedral,1,2,5.0342847,-1.0507,-6.0849847,0.1196,0.11349999999999999,0.0176
vacancy_O1,O1 vacancy,octahedral,1,2,5.0342847,-1.0337,-6.0679847,0.1331,0.125,0.0189
vacancy_O1,O1 vacancy,octahedral,1,2,5.0342847,-1.0166,-6.050884699999999,0.1467,0.137,0.0206
vacancy_O1,O1 vacancy,octahedral,1,2,5.0342847,-0.9995,-6.0337847,0.1594,0.1485,0.0224
vacancy_O1,O1 vacancy,octahedral,1,2,5.0342847,-0.9824,-6.0166847,0.17,0.1585,0.0241
vacancy_O1,O1 vacancy,octahedral,1,2,5.0342847,-0.9653,-5.9995847,0.1776,0.1664,0.0257
vacancy_O1,O1 vacancy,octahedral,1,2,5.0342847,-0.9482,-5.9824847,0.1812,0.1711,0.026999999999999996
vacancy_O1,O1 vacancy,octahedral,1,2,5.0342847,-0.9311,-5.9653846999999995,0.1808,0.1727,0.0278
vacancy_O1,O1 vacancy,octahedral,1,2,5.0342847,-0.914,-5.948284699999999,0.1766,0.17099999999999999,0.0284
vacancy_O1,O1 vacancy,octahedral,1,2,5.0342847,-0.8969,-5.931184699999999,0.1694,0.16660000000000003,0.0283
vacancy_O1,O1 vacancy,octahedral,1,2,5.0342847,-0.8798,-5.9140847,0.16,0.1599,0.028000000000000004
vacancy_O1,O1 vacancy,octahedral,1,2,5.0342847,-0.8627,-5.8969847,0.1496,0.1515,0.027399999999999997
vacancy_O1,O1 vacancy,octahedral,1,2,5.0342847,-0.8456,-5.8798847,0.1389,0.14229999999999998,0.0266
vacancy_O1,O1 vacancy,octahedral,1,2,5.0342847,-0.8285,-5.8627847,0.1285,0.1326,0.025599999999999998
vacancy_O1,O1 vacancy,octahedral,1,2,5.0342847,-0.8114,-5.8456847,0.119,0.1236,0.024799999999999996
vacancy_O1,O1 vacancy,octahedral,1,2,5.0342847,-0.7944,-5.8286847,0.1105,0.11579999999999999,0.0243
vacancy_O1,O1 vacancy,octahedral,1,2,5.0342847,-0.7773,-5.8115847,0.1031,0.1094,0.024
vacancy_O1,O1 vacancy,octahedral,1,2,5.0342847,-0.7602,-5.7944847,0.0967,0.10500000000000001,0.024
vacancy_O1,O1 vacancy,octahedral,1,2,5.0342847,-0.7431,-5.7773847,0.0912,0.1027,0.0245
vacancy_O1,O1 vacancy,octahedral,1,2,5.0342847,-0.726,-5.7602847,0.0864,0.1021,0.0252
vacancy_O1,O1 vacancy,octahedral,1,2,5.0342847,-0.7089,-5.7431847,0.0822,0.1028,0.026500000000000003
vacancy_O1,O1 vacancy,octahedral,1,2,5.0342847,-0.6918,-5.7260846999999995,0.0784,0.104,0.027999999999999997
vacancy_O1,O1 vacancy,octahedral,1,2,5.0342847,-0.6747,-5.708984699999999,0.0749,0.1056,0.0293
vacancy_O1,O1 vacancy,octahedral,1,2,5.0342847,-0.6576,-5.691884699999999,0.0716,0.1069,0.030699999999999998
vacancy_O1,O1 vacancy,octahedral,1,2,5.0342847,-0.6405,-5.6747847,0.0684,0.108,0.0319
vacancy_O1,O1 vacancy,octahedral,1,2,5.0342847,-0.6234,-5.6576847,0.0654,0.10880000000000001,0.032799999999999996
vacancy_O1,O1 vacancy,octahedral,1,2,5.0342847,-0.6063,-5.6405847,0.0626,0.10980000000000001,0.0334
vacancy_O1,O1 vacancy,octahedral,1,2,5.0342847,-0.5892,-5.6234847,0.06,0.11100000000000002,0.033699999999999994
vacancy_O1,O1 vacancy,octahedral,1,2,5.0342847,-0.5722,-5.606484699999999,0.0576,0.1128,0.0336
vacancy_O1,O1 vacancy,octahedral,1,2,5.0342847,-0.5551,-5.5893847,0.0554,0.11510000000000001,0.0335
vacancy_O1,O1 vacancy,octahedral,1,2,5.0342847,-0.538,-5.5722847,0.0536,0.1182,0.0331
vacancy_O1,O1 vacancy,octahedral,1,2,5.0342847,-0.5209,-5.5551847,0.0519,0.12159999999999999,0.0326
vacancy_O1,O1 vacancy,octahedral,1,2,5.0342847,-0.5038,-5.5380847,0.0505,0.1251,0.032299999999999995
vacancy_O1,O1 vacancy,octahedral,1,2,5.0342847,-0.4867,-5.5209847,0.0492,0.1281,0.0319
vacancy_O1,O1 vacancy,octahedral,1,2,5.0342847,-0.4696,-5.5038846999999995,0.0479,0.1303,0.0319
vacancy_O1,O1 vacancy,octahedral,1,2,5.0342847,-0.4525,-5.486784699999999,0.0464,0.13169999999999998,0.0319
vacancy_O1,O1 vacancy,octahedral,1,2,5.0342847,-0.4354,-5.4696847,0.0448,0.13190000000000002,0.0319
vacancy_O1,O1 vacancy,octahedral,1,2,5.0342847,-0.4183,-5.4525847,0.043,0.13140000000000002,0.0319
vacancy_O1,O1 vacancy,octahedral,1,2,5.0342847,-0.4012,-5.4354847,0.0411,0.13040000000000002,0.031900000000000005
vacancy_O1,O1 vacancy,octahedral,1,2,5.0342847,-0.3841,-5.4183847,0.0391,0.1293,0.0318
vacancy_O1,O1 vacancy,octahedral,1,2,5.0342847,-0.367,-5.4012847,0.0372,0.1284,0.0319
vacancy_O1,O1 vacancy,octahedral,1,2,5.0342847,-0.3499,-5.3841847,0.0355,0.1285,0.0318
vacancy_O1,O1 vacancy,octahedral,1,2,5.0342847,-0.3329,-5.367184699999999,0.0341,0.1297,0.031700000000000006
vacancy_O1,O1 vacancy,octahedral,1,2,5.0342847,-0.3158,-5.3500847,0.0332,0.13169999999999998,0.0319
vacancy_O1,O1 vacancy,octahedral,1,2,5.0342847,-0.2987,-5.3329847,0.0326,0.1348,0.0323
vacancy_O1,O1 vacancy,octahedral,1,2,5.0342847,-0.2816,-5.3158847,0.0324,0.1383,0.03269999999999999
vacancy_O1,O1 vacancy,octahedral,1,2,5.0342847,-0.2645,-5.2987847,0.0325,0.1418,0.0334
vacancy_O1,O1 vacancy,octahedral,1,2,5.0342847,-0.2474,-5.2816847,0.0326,0.1448,0.0343
vacancy_O1,O1 vacancy,octahedral,1,2,5.0342847,-0.2303,-5.2645846999999995,0.0327,0.1474,0.0353
vacancy_O1,O1 vacancy,octahedral,1,2,5.0342847,-0.2132,-5.247484699999999,0.0327,0.149,0.0364
vacancy_O1,O1 vacancy,octahedral,1,2,5.0342847,-0.1961,-5.2303847,0.0326,0.1502,0.0378
vacancy_O1,O1 vacancy,octahedral,1,2,5.0342847,-0.179,-5.2132847,0.0325,0.1511,0.039400000000000004
vacancy_O1,O1 vacancy,octahedral,1,2,5.0342847,-0.1619,-5.1961847,0.0323,0.1521,0.040999999999999995
vacancy_O1,O1 vacancy,octahedral,1,2,5.0342847,-0.1448,-5.1790847,0.0323,0.1532,0.042699999999999995
vacancy_O1,O1 vacancy,octahedral,1,2,5.0342847,-0.1277,-5.1619847,0.0326,0.1547,0.0445
vacancy_O1,O1 vacancy,octahedral,1,2,5.0342847,-0.1106,-5.1448846999999995,0.0331,0.1565,0.046
vacancy_O1,O1 vacancy,octahedral,1,2,5.0342847,-0.0936,-5.1278847,0.0339,0.1581,0.0473
vacancy_O1,O1 vacancy,octahedral,1,2,5.0342847,-0.0765,-5.1107847,0.0348,0.1592,0.0485
vacancy_O1,O1 vacancy,octahedral,1,2,5.0342847,-0.0594,-5.0936847,0.0356,0.15960000000000002,0.04909999999999999
vacancy_O1,O1 vacancy,octahedral,1,2,5.0342847,-0.0423,-5.0765847,0.0361,0.1594,0.0494
vacancy_O1,O1 vacancy,octahedral,1,2,5.0342847,-0.0252,-5.0594847,0.0363,0.15839999999999999,0.049400000000000006
vacancy_O1,O1 vacancy,octahedral,1,2,5.0342847,-0.0081,-5.0423846999999995,0.036,0.1568,0.0491
vacancy_O1,O1 vacancy,octahedral,1,2,5.0342847,0.009,-5.025284699999999,0.0352,0.1552,0.048799999999999996
vacancy_O1,O1 vacancy,octahedral,1,2,5.0342847,0.0261,-5.0081847,0.034,0.1535,0.0482
vacancy_O1,O1 vacancy,octahedral,1,2,5.0342847,0.0432,-4.9910847,0.0326,0.152,0.047599999999999996
vacancy_O1,O1 vacancy,octahedral,1,2,5.0342847,0.0603,-4.9739847,0.0312,0.1504,0.0469
vacancy_O1,O1 vacancy,octahedral,1,2,5.0342847,0.0774,-4.9568847,0.0299,0.1488,0.0461
vacancy_O1,O1 vacancy,octahedral,1,2,5.0342847,0.0945,-4.9397847,0.0289,0.1471,0.0455
vacancy_O1,O1 vacancy,octahedral,1,2,5.0342847,0.1116,-4.9226847,0.0284,0.1453,0.044700000000000004
vacancy_O1,O1 vacancy,octahedral,1,2,5.0342847,0.1287,-4.9055846999999995,0.0283,0.1435,0.0441
vacancy_O1,O1 vacancy,octahedral,1,2,5.0342847,0.1457,-4.8885847,0.0289,0.1421,0.0436
vacancy_O1,O1 vacancy,octahedral,1,2,5.0342847,0.1628,-4.8714847,0.03,0.1413,0.0434
vacancy_O1,O1 vacancy,octahedral,1,2,5.0342847,0.1799,-4.8543847,0.0316,0.14100000000000001,0.043300000000000005
vacancy_O1,O1 vacancy,octahedral,1,2,5.0342847,0.197,-4.8372847,0.0335,0.1411,0.0436
vacancy_O1,O1 vacancy,octahedral,1,2,5.0342847,0.2141,-4.8201846999999995,0.0355,0.1416,0.043899999999999995
vacancy_O1,O1 vacancy,octahedral,1,2,5.0342847,0.2312,-4.803084699999999,0.0374,0.1422,0.044300000000000006
vacancy_O1,O1 vacancy,octahedral,1,2,5.0342847,0.2483,-4.785984699999999,0.0389,0.14240000000000003,0.044700000000000004
vacancy_O1,O1 vacancy,octahedral,1,2,5.0342847,0.2654,-4.7688847,0.0399,0.1422,0.0448
vacancy_O1,O1 vacancy,octahedral,1,2,5.0342847,0.2825,-4.7517847,0.0402,0.1417,0.0451
vacancy_O1,O1 vacancy,octahedral,1,2,5.0342847,0.2996,-4.7346847,0.0399,0.1405,0.0454
vacancy_O1,O1 vacancy,octahedral,1,2,5.0342847,0.3167,-4.7175847,0.0391,0.1391,0.0456
vacancy_O1,O1 vacancy,octahedral,1,2,5.0342847,0.3338,-4.7004847,0.0381,0.1378,0.0461
vacancy_O1,O1 vacancy,octahedral,1,2,5.0342847,0.3509,-4.6833846999999995,0.0369,0.1368,0.046700000000000005
vacancy_O1,O1 vacancy,octahedral,1,2,5.0342847,0.368,-4.666284699999999,0.0359,0.1364,0.0473
vacancy_O1,O1 vacancy,octahedral,1,2,5.0342847,0.385,-4.6492847,0.0349,0.13670000000000002,0.047999999999999994
vacancy_O1,O1 vacancy,octahedral,1,2,5.0342847,0.4021,-4.6321847,0.0342,0.1378,0.04870000000000001
vacancy_O1,O1 vacancy,octahedral,1,2,5.0342847,0.4192,-4.6150847,0.0337,0.1394,0.0495
vacancy_O1,O1 vacancy,octahedral,1,2,5.0342847,0.4363,-4.5979847,0.0333,0.1412,0.05
vacancy_O1,O1 vacancy,octahedral,1,2,5.0342847,0.4534,-4.5808846999999995,0.0329,0.14300000000000002,0.0504
vacancy_O1,O1 vacancy,octahedral,1,2,5.0342847,0.4705,-4.563784699999999,0.0324,0.1442,0.0503
vacancy_O1,O1 vacancy,octahedral,1,2,5.0342847,0.4876,-4.5466847,0.032,0.14479999999999998,0.049999999999999996
vacancy_O1,O1 vacancy,octahedral,1,2,5.0342847,0.5047,-4.5295847,0.0314,0.14479999999999998,0.049600000000000005
vacancy_O1,O1 vacancy,octahedral,1,2,5.0342847,0.5218,-4.5124847,0.0308,0.1446,0.049
vacancy_O1,O1 vacancy,octahedral,1,2,5.0342847,0.5389,-4.4953847,0.0302,0.14429999999999998,0.048299999999999996
vacancy_O1,O1 vacancy,octahedral,1,2,5.0342847,0.556,-4.4782847,0.0297,0.1442,0.0476
vacancy_O1,O1 vacancy,octahedral,1,2,5.0342847,0.5731,-4.4611847,0.0292,0.1448,0.0471
vacancy_O1,O1 vacancy,octahedral,1,2,5.0342847,0.5902,-4.444084699999999,0.0289,0.14600000000000002,0.04649999999999999
vacancy_O1,O1 vacancy,octahedral,1,2,5.0342847,0.6073,-4.4269847,0.0286,0.1482,0.0461
vacancy_O1,O1 vacancy,octahedral,1,2,5.0342847,0.6243,-4.4099847,0.0284,0.1511,0.0456
vacancy_O1,O1 vacancy,octahedral,1,2,5.0342847,0.6414,-4.3928847,0.0281,0.1548,0.045200000000000004
vacancy_O1,O1 vacancy,octahedral,1,2,5.0342847,0.6585,-4.3757847,0.0278,0.15889999999999999,0.0451
vacancy_O1,O1 vacancy,octahedral,1,2,5.0342847,0.6756,-4.3586846999999995,0.0275,0.1633,0.04490000000000001
vacancy_O1,O1 vacancy,octahedral,1,2,5.0342847,0.6927,-4.341584699999999,0.0272,0.16770000000000002,0.0451
vacancy_O1,O1 vacancy,octahedral,1,2,5.0342847,0.7098,-4.324484699999999,0.0269,0.1717,0.0455
vacancy_O1,O1 vacancy,octahedral,1,2,5.0342847,0.7269,-4.3073847,0.0267,0.1752,0.045899999999999996
vacancy_O1,O1 vacancy,octahedral,1,2,5.0342847,0.744,-4.2902847,0.0266,0.1781,0.0464
vacancy_O1,O1 vacancy,octahedral,1,2,5.0342847,0.7611,-4.2731847,0.0266,0.1804,0.047
vacancy_O1,O1 vacancy,octahedral,1,2,5.0342847,0.7782,-4.2560847,0.0266,0.182,0.047299999999999995
vacancy_O1,O1 vacancy,octahedral,1,2,5.0342847,0.7953,-4.2389847,0.0266,0.1835,0.0476
vacancy_O1,O1 vacancy,octahedral,1,2,5.0342847,0.8124,-4.2218846999999995,0.0267,0.1845,0.0476
vacancy_O1,O1 vacancy,octahedral,1,2,5.0342847,0.8295,-4.204784699999999,0.0267,0.1854,0.047299999999999995
vacancy_O1,O1 vacancy,octahedral,1,2,5.0342847,0.8466,-4.1876847,0.0266,0.1864,0.0471
vacancy_O1,O1 vacancy,octahedral,1,2,5.0342847,0.8636,-4.1706847,0.0264,0.1873,0.046599999999999996
vacancy_O1,O1 vacancy,octahedral,1,2,5.0342847,0.8807,-4.1535847,0.0261,0.1883,0.046200000000000005
vacancy_O1,O1 vacancy,octahedral,1,2,5.0342847,0.8978,-4.1364847,0.0257,0.18910000000000002,0.0458
vacancy_O1,O1 vacancy,octahedral,1,2,5.0342847,0.9149,-4.1193846999999995,0.0252,0.1901,0.0455
vacancy_O1,O1 vacancy,octahedral,1,2,5.0342847,0.932,-4.102284699999999,0.0248,0.1908,0.045399999999999996
vacancy_O1,O1 vacancy,octahedral,1,2,5.0342847,0.9491,-4.085184699999999,0.0243,0.1912,0.04529999999999999
vacancy_O1,O1 vacancy,octahedral,1,2,5.0342847,0.9662,-4.0680847,0.0239,0.1914,0.04540000000000001
vacancy_O1,O1 vacancy,octahedral,1,2,5.0342847,0.9833,-4.0509847,0.0235,0.1911,0.04540000000000001
vacancy_O1,O1 vacancy,octahedral,1,2,5.0342847,1.0004,-4.0338847,0.0231,0.1905,0.0456
vacancy_O1,O1 vacancy,octahedral,1,2,5.0342847,1.0175,-4.0167847,0.0227,0.18920000000000003,0.045799999999999993
vacancy_O1,O1 vacancy,octahedral,1,2,5.0342847,1.0346,-3.9996846999999995,0.0222,0.18760000000000002,0.0462
vacancy_O1,O1 vacancy,octahedral,1,2,5.0342847,1.0517,-3.9825846999999994,0.0217,0.18589999999999998,0.0465
vacancy_O1,O1 vacancy,octahedral,1,2,5.0342847,1.0688,-3.9654846999999998,0.0211,0.184,0.0471
vacancy_O1,O1 vacancy,octahedral,1,2,5.0342847,1.0859,-3.9483846999999996,0.0204,0.18230000000000002,0.0475
vacancy_O1,O1 vacancy,octahedral,1,2,5.0342847,1.1029,-3.9313846999999997,0.0197,0.1806,0.0481
vacancy_O1,O1 vacancy,octahedral,1,2,5.0342847,1.12,-3.9142846999999996,0.0189,0.17919999999999997,0.0489
vacancy_O1,O1 vacancy,octahedral,1,2,5.0342847,1.1371,-3.8971846999999995,0.0182,0.17779999999999999,0.04970000000000001
vacancy_O1,O1 vacancy,octahedral,1,2,5.0342847,1.1542,-3.8800847,0.0176,0.1766,0.0506
vacancy_O1,O1 vacancy,octahedral,1,2,5.0342847,1.1713,-3.8629846999999997,0.0171,0.1755,0.05160000000000001
vacancy_O1,O1 vacancy,octahedral,1,2,5.0342847,1.1884,-3.8458847,0.0167,0.1743,0.053099999999999994
vacancy_O1,O1 vacancy,octahedral,1,2,5.0342847,1.2055,-3.8287847,0.0164,0.1729,0.0547
vacancy_O1,O1 vacancy,octahedral,1,2,5.0342847,1.2226,-3.8116847,0.0161,0.1713,0.05669999999999999
vacancy_O1,O1 vacancy,octahedral,1,2,5.0342847,1.2397,-3.7945846999999997,0.016,0.16970000000000002,0.059
vacancy_O1,O1 vacancy,octahedral,1,2,5.0342847,1.2568,-3.7774846999999996,0.0159,0.1681,0.0616
vacancy_O1,O1 vacancy,octahedral,1,2,5.0342847,1.2739,-3.7603846999999995,0.0157,0.16670000000000001,0.0642
vacancy_O1,O1 vacancy,octahedral,1,2,5.0342847,1.291,-3.7432847,0.0155,0.16560000000000002,0.06709999999999999
vacancy_O1,O1 vacancy,octahedral,1,2,5.0342847,1.3081,-3.7261846999999997,0.0153,0.16490000000000002,0.07050000000000001
vacancy_O1,O1 vacancy,octahedral,1,2,5.0342847,1.3251,-3.7091847,0.0151,0.1643,0.0738
vacancy_O1,O1 vacancy,octahedral,1,2,5.0342847,1.3422,-3.6920846999999997,0.0148,0.1635,0.07730000000000001
vacancy_O1,O1 vacancy,octahedral,1,2,5.0342847,1.3593,-3.6749846999999995,0.0145,0.1626,0.0809
vacancy_O1,O1 vacancy,octahedral,1,2,5.0342847,1.3764,-3.6578846999999994,0.0142,0.161,0.08429999999999999
vacancy_O1,O1 vacancy,octahedral,1,2,5.0342847,1.3935,-3.6407846999999998,0.0139,0.1588,0.0879
vacancy_O1,O1 vacancy,octahedral,1,2,5.0342847,1.4106,-3.6236846999999996,0.0137,0.1562,0.09119999999999999
vacancy_O1,O1 vacancy,octahedral,1,2,5.0342847,1.4277,-3.6065847,0.0135,0.1531,0.0946
vacancy_O1,O1 vacancy,octahedral,1,2,5.0342847,1.4448,-3.5894847,0.0134,0.1497,0.0979
vacancy_O1,O1 vacancy,octahedral,1,2,5.0342847,1.4619,-3.5723846999999997,0.0133,0.14659999999999998,0.10149999999999999
vacancy_O1,O1 vacancy,octahedral,1,2,5.0342847,1.479,-3.5552846999999996,0.0132,0.1436,0.1049
vacancy_O1,O1 vacancy,octahedral,1,2,5.0342847,1.4961,-3.5381846999999995,0.0131,0.1409,0.1082
vacancy_O1,O1 vacancy,octahedral,1,2,5.0342847,1.5132,-3.5210846999999994,0.0129,0.1385,0.111
vacancy_O1,O1 vacancy,octahedral,1,2,5.0342847,1.5303,-3.5039846999999997,0.0128,0.1365,0.11309999999999998
vacancy_O1,O1 vacancy,octahedral,1,2,5.0342847,1.5474,-3.4868846999999996,0.0125,0.1345,0.1142
vacancy_O1,O1 vacancy,octahedral,1,2,5.0342847,1.5644,-3.4698846999999997,0.0122,0.1327,0.1138
vacancy_O1,O1 vacancy,octahedral,1,2,5.0342847,1.5815,-3.4527846999999996,0.0119,0.131,0.11229999999999998
vacancy_O1,O1 vacancy,octahedral,1,2,5.0342847,1.5986,-3.4356846999999995,0.0115,0.1295,0.1095
vacancy_O1,O1 vacancy,octahedral,1,2,5.0342847,1.6157,-3.4185847,0.0112,0.128,0.10579999999999999
vacancy_O1,O1 vacancy,octahedral,1,2,5.0342847,1.6328,-3.4014846999999997,0.0109,0.12689999999999999,0.10139999999999999
vacancy_O1,O1 vacancy,octahedral,1,2,5.0342847,1.6499,-3.3843847,0.0108,0.1263,0.097
vacancy_O1,O1 vacancy,octahedral,1,2,5.0342847,1.667,-3.3672847,0.0107,0.1259,0.09290000000000001
vacancy_O1,O1 vacancy,octahedral,1,2,5.0342847,1.6841,-3.3501847,0.0107,0.1258,0.08929999999999999
vacancy_O1,O1 vacancy,octahedral,1,2,5.0342847,1.7012,-3.3330846999999997,0.0108,0.1263,0.08650000000000001
vacancy_O1,O1 vacancy,octahedral,1,2,5.0342847,1.7183,-3.3159846999999996,0.0109,0.127,0.08419999999999998
vacancy_O1,O1 vacancy,octahedral,1,2,5.0342847,1.7354,-3.2988846999999994,0.0111,0.12810000000000002,0.0829
vacancy_O1,O1 vacancy,octahedral,1,2,5.0342847,1.7525,-3.2817846999999998,0.0112,0.12940000000000002,0.0818
vacancy_O1,O1 vacancy,octahedral,1,2,5.0342847,1.7696,-3.2646846999999997,0.0112,0.1308,0.0811
vacancy_O1,O1 vacancy,octahedral,1,2,5.0342847,1.7867,-3.2475847,0.0111,0.1323,0.0805
vacancy_O1,O1 vacancy,octahedral,1,2,5.0342847,1.8037,-3.2305846999999996,0.011,0.1338,0.08009999999999999
vacancy_O1,O1 vacancy,octahedral,1,2,5.0342847,1.8208,-3.2134846999999995,0.0107,0.1352,0.0798
vacancy_O1,O1 vacancy,octahedral,1,2,5.0342847,1.8379,-3.1963846999999994,0.0104,0.1365,0.07940000000000001
vacancy_O1,O1 vacancy,octahedral,1,2,5.0342847,1.855,-3.1792846999999997,0.01,0.1374,0.0789
vacancy_O1,O1 vacancy,octahedral,1,2,5.0342847,1.8721,-3.1621846999999996,0.0096,0.1378,0.0786
vacancy_O1,O1 vacancy,octahedral,1,2,5.0342847,1.8892,-3.1450847,0.0092,0.138,0.07819999999999999
vacancy_O1,O1 vacancy,octahedral,1,2,5.0342847,1.9063,-3.1279847,0.0088,0.1375,0.07790000000000001
vacancy_O1,O1 vacancy,octahedral,1,2,5.0342847,1.9234,-3.1108846999999997,0.0084,0.13670000000000002,0.0778
vacancy_O1,O1 vacancy,octahedral,1,2,5.0342847,1.9405,-3.0937846999999996,0.008,0.1355,0.0776
vacancy_O1,O1 vacancy,octahedral,1,2,5.0342847,1.9576,-3.0766846999999995,0.0076,0.134,0.0775
vacancy_O1,O1 vacancy,octahedral,1,2,5.0342847,1.9747,-3.0595847,0.0073,0.13240000000000002,0.0776
vacancy_O1,O1 vacancy,octahedral,1,2,5.0342847,1.9918,-3.0424846999999997,0.007,0.1304,0.07750000000000001
vacancy_O1,O1 vacancy,octahedral,1,2,5.0342847,2.0089,-3.0253846999999996,0.0067,0.12819999999999998,0.0772
vacancy_O1,O1 vacancy,octahedral,1,2,5.0342847,2.026,-3.0082847,0.0064,0.1255,0.0769
vacancy_O1,O1 vacancy,octahedral,1,2,5.0342847,2.043,-2.9912846999999996,0.0061,0.12240000000000001,0.0763
vacancy_O1,O1 vacancy,octahedral,1,2,5.0342847,2.0601,-2.9741847,0.0059,0.1187,0.0756
vacancy_O1,O1 vacancy,octahedral,1,2,5.0342847,2.0772,-2.9570847,0.0056,0.1147,0.0749
vacancy_O1,O1 vacancy,octahedral,1,2,5.0342847,2.0943,-2.9399846999999997,0.0055,0.1104,0.07429999999999999
vacancy_O1,O1 vacancy,octahedral,1,2,5.0342847,2.1114,-2.9228846999999996,0.0053,0.10600000000000001,0.07409999999999999
vacancy_O1,O1 vacancy,octahedral,1,2,5.0342847,2.1285,-2.9057847,0.0052,0.10219999999999999,0.0746
vacancy_O1,O1 vacancy,octahedral,1,2,5.0342847,2.1456,-2.8886846999999998,0.0052,0.09860000000000001,0.07570000000000002
vacancy_O1,O1 vacancy,octahedral,1,2,5.0342847,2.1627,-2.8715846999999997,0.0053,0.0959,0.0776
vacancy_O1,O1 vacancy,octahedral,1,2,5.0342847,2.1798,-2.8544846999999995,0.0054,0.0937,0.0807
vacancy_O1,O1 vacancy,octahedral,1,2,5.0342847,2.1969,-2.8373847,0.0056,0.09209999999999999,0.0845
vacancy_O1,O1 vacancy,octahedral,1,2,5.0342847,2.214,-2.8202846999999998,0.0058,0.0911,0.0888
vacancy_O1,O1 vacancy,octahedral,1,2,5.0342847,2.2311,-2.8031846999999996,0.0061,0.09,0.0932
vacancy_O1,O1 vacancy,octahedral,1,2,5.0342847,2.2482,-2.7860846999999995,0.0064,0.089,0.0977
vacancy_O1,O1 vacancy,octahedral,1,2,5.0342847,2.2653,-2.7689847,0.0067,0.0875,0.1017
vacancy_O1,O1 vacancy,octahedral,1,2,5.0342847,2.2823,-2.7519846999999995,0.007,0.0858,0.10500000000000001
vacancy_O1,O1 vacancy,octahedral,1,2,5.0342847,2.2994,-2.7348847,0.0073,0.08349999999999999,0.10759999999999999
vacancy_O1,O1 vacancy,octahedral,1,2,5.0342847,2.3165,-2.7177846999999997,0.0076,0.0806,0.1091
vacancy_O1,O1 vacancy,octahedral,1,2,5.0342847,2.3336,-2.7006846999999996,0.0079,0.0775,0.11
vacancy_O1,O1 vacancy,octahedral,1,2,5.0342847,2.3507,-2.6835847,0.0081,0.0741,0.11
vacancy_O1,O1 vacancy,octahedral,1,2,5.0342847,2.3678,-2.6664847,0.0083,0.0708,0.1096
vacancy_O1,O1 vacancy,octahedral,1,2,5.0342847,2.3849,-2.6493846999999997,0.0084,0.0675,0.109
vacancy_O1,O1 vacancy,octahedral,1,2,5.0342847,2.402,-2.6322846999999996,0.0085,0.0645,0.1082
